0.3250003274,-0.7599998655,0,0,0,0,0.4,-0.4,0.1,0.325,-0.4,0.1,0.25,-0.4,0.1,0.44,-1.12,0.1,0.325,-1.12,0.1,0.21,-1.12,0.1,0.845211315,1.3810668961,-1.8840659529,1.21E-06,1.3946631328,-1.9004873485,-0.8452089418,1.381067338,-1.8840664899,-0.6981329134,1.3946618889,-1.9004858554,-1.21E-06,1.3946618889,-1.9004858554,0.6981304882,1.3946618889,-1.9004858554
0.3571624933,-0.7578206259,0,0,0,0.0872664626,0.4,-0.3869266386,0.1,0.3258572831,-0.4,0.1,0.2505707953,-0.4,0.1,0.5042884022,-1.12,0.1,0.3888491208,-1.12,0.1,0.2734098395,-1.12,0.1,0.8421861732,1.3549615378,-1.8519698611,-1.41E-07,1.3984209913,-1.9049901389,-0.8421864429,1.354961488,-1.8519697991,-0.6981315669,1.3321941151,-1.8233770305,1.39E-07,1.3782312103,-1.8806154714,0.6981318449,1.424847664,-1.9362130058
0.3911481906,-0.7556582882,0,0,0,0.1745329252,0.4,-0.3739527733,0.1,0.3284358329,-0.4,0.1,0.252278837,-0.4,0.1,0.5721653194,-1.12,0.1,0.455391259,-1.12,0.1,0.3386171987,-1.12,0.1,0.8378776398,1.3160755032,-1.8028004462,7.47E-07,1.3893738368,-1.8941231491,-0.8378762436,1.3160757593,-1.8028007753,-0.6981323751,1.2569199287,-1.7249665916,-7.23E-07,1.3488947042,-1.8444050693,0.6981309212,1.4427258008,-1.9568933166
0.4274855711,-0.7535293912,0,0,0,0.2617993878,0.4,-0.3611771432,0.1,0.3327568396,-0.4,0.1,0.2551111261,-0.4,0.1,0.6447370189,-1.12,0.1,0.5256802581,-1.12,0.1,0.4066234974,-1.12,0.1,0.8324123016,1.2634830167,-1.7337785232,2.86E-06,1.3670302186,-1.8669001847,-0.832407069,1.2634839708,-1.7337798009,-0.6981341642,1.166610589,-1.5994201263,-2.73E-06,1.3059604299,-1.7897480648,0.6981286503,1.4479037058,-1.9628156361
0.4667762737,-0.7514491473,0,0,0,0.3490658504,0.4,-0.3486969785,0.1,0.3388594398,-0.4,0.1,0.2590461069,-0.4,0.1,0.7232984523,-1.12,0.1,0.6009180085,-1.12,0.1,0.4785375647,-1.12,0.1,0.8259234544,1.1953914867,-1.6402822326,-6.44E-07,1.3304629128,-1.8211802163,-0.8259246099,1.1953912758,-1.6402819361,-0.6981311694,1.0568729543,-1.4367674556,6.05E-07,1.2480526279,-1.7129921793,0.6981324031,1.4396143344,-1.9533199857
0.5097521794,-0.749434759,0,0,0,0.436332313,0.4,-0.3366072607,0.1,0.3468071759,-0.4,0.1,0.2640538319,-0.4,0.1,0.8094371504,-1.12,0.1,0.6825486897,-1.12,0.1,0.5556602291,-1.12,0.1,0.8185655076,1.1084576989,-1.5145384149,2.76E-06,1.2780687252,-1.7532058063,-0.8185606465,1.1084586,-1.5145397535,-0.6981338891,0.9186147163,-1.2178207662,-2.56E-06,1.1726883987,-1.6081138061,0.6981286276,1.4167073281,-1.9266781266
0.5573285236,-0.7475002552,0,0,0,0.5235987756,0.4,-0.325,0.1,0.3566987298,-0.4,0.1,0.2700961894,-0.4,0.1,0.9051814855,-1.12,0.1,0.7723909236,-1.12,0.1,0.6396003617,-1.12,0.1,0.8104735531,0.9962837094,-1.3426235435,1.19E-06,1.2071593853,-1.656763955,-0.8104714888,0.9962841106,-1.3426241765,-0.6981326125,0.7281685924,-0.8944374262,-1.09E-06,1.0752417002,-1.4647192121,0.6981303469,1.3774614209,-1.8796772681
0.6410164777,-0.7889292465,0,0,0,0.6108652382,0.4,-0.3139635345,0.1,0.3686852875,-0.4,0.1,0.2771271934,-0.4,0.1,1.0132237927,-1.12,0.1,0.872834715,-1.12,0.1,0.7324456373,-1.12,0.1,0.7893460752,0.4569310091,-0.39809311,1.33E-16,0.8542425945,-1.1111324246,-0.7893460752,0.4569310091,-0.39809311,-0.6981317008,0.7992729589,-1.0178588365,-6.12E-17,1.1940278736,-1.6383638508,0.6981317008,1.5686286049,-2.0922246675
0.6814953267,-0.7557342124,0,0,0,0.6981317008,0.4,-0.3035818585,0.1,0.3829988802,-0.4,0.1,0.2850933335,-0.4,0.1,1.12,-1.0761400814,0.1,0.9871506147,-1.12,0.1,0.8370287764,-1.12,0.1,0.7893460752,0.4569310091,-0.39809311,6.12E-17,0.909007384,-1.2020789042,-0.7893460752,0.4569310091,-0.39809311,-0.6639333167,0.4763092917,-0.4347997708,-6.12E-17,0.8503483029,-1.1045886354,0.6981317008,1.3076806554,-1.7919753871
0.7198318262,-0.7198318262,0,0,0,0.7853981634,0.4,-0.2939339828,0.1,0.4,-0.4,0.1,0.2939339828,-0.4,0.1,1.12,-0.9573654403,0.1,1.065393322,-1.12,0.1,0.9573654403,-1.12,0.1,0.7893460752,0.4569310091,-0.39809311,-1.69E-16,0.9695095603,-1.3001072062,-0.7893460752,0.4569310091,-0.39809311,-0.6981317008,0.9763032661,-1.3109468398,-0.0880675735,0.4585243338,-0.4011181587,0.6981317008,0.9763032661,-1.3109468398
0.7557342124,-0.6814953267,0,0,0,0.872664626,0.4,-0.2850933335,0.1,0.4,-0.3829988802,0.1,0.3035818585,-0.4,0.1,1.12,-0.8370287764,0.1,1.12,-0.9871506147,0.1,1.0761400814,-1.12,0.1,0.7893460752,0.4569310091,-0.39809311,2.10E-16,0.909007384,-1.2020789042,-0.7893460752,0.4569310091,-0.39809311,-0.6981317008,1.3076806554,-1.7919753871,-2.77E-16,0.8503483029,-1.1045886354,0.6639333167,0.4763092917,-0.4347997708
0.7889292465,-0.6410164777,0,0,0,0.9599310886,0.4,-0.2771271934,0.1,0.4,-0.3686852875,0.1,0.3139635345,-0.4,0.1,1.12,-0.7324456373,0.1,1.12,-0.872834715,0.1,1.12,-1.0132237927,0.1,0.7893460752,0.4569310091,-0.39809311,-1.09E-17,0.8542425945,-1.1111324246,-0.7893460752,0.4569310091,-0.39809311,-0.6981317008,1.5686286049,-2.0922246675,-6.80E-16,1.1940278736,-1.6383638508,0.6981317008,0.7992729589,-1.0178588365
0.747500374,-0.5573284141,0,0,0,1.0471975512,0.4,-0.2700961894,0.1,0.4,-0.3566987298,0.1,0.325,-0.4,0.1,1.12,-0.6396003617,0.1,1.12,-0.7723909236,0.1,1.12,-0.9051814855,0.1,0.8104719033,0.9962837962,-1.3426236805,-6.95E-07,1.2071591678,-1.6567636516,-0.8104731084,0.9962835619,-1.3426233109,-0.6981309104,1.3774616423,-1.8796775381,6.36E-07,1.0752419241,-1.4647195511,0.698132233,0.7281688968,-0.8944379609
0.7494343912,-0.5097513422,0,0,0,1.1344640138,0.4,-0.2640538319,0.1,0.4,-0.3468071759,0.1,0.3366072607,-0.4,0.1,1.12,-0.5556602291,0.1,1.12,-0.6825486897,0.1,1.12,-0.8094371504,0.1,0.8185626936,1.108461405,-1.5145439204,-7.16E-07,1.2780718319,-1.7532099213,-0.8185639564,1.1084611709,-1.5145435726,-0.6981309025,1.416704129,-1.9266743649,6.64E-07,1.1726852814,-1.6081093558,0.6981322693,0.9186112174,-1.2178150451
0.7514492545,-0.4667765756,0,0,0,1.2217304764,0.4,-0.2590461069,0.1,0.4,-0.3388594398,0.1,0.3486969785,-0.4,0.1,1.12,-0.4785375647,0.1,1.12,-0.6009180085,0.1,1.12,-0.7232984523,0.1,0.8259237467,1.195390503,-1.6402808494,-2.26E-07,1.3304619845,-1.8211790374,-0.825924152,1.1953904291,-1.6402807454,-0.6981314545,1.4396152918,-1.9533210869,2.12E-07,1.2480535487,-1.7129934268,0.6981318872,1.05687391,-1.436768917
0.7535297666,-0.427485179,0,0,0,1.308996939,0.4,-0.2551111261,0.1,0.4,-0.3327568396,0.1,0.3611771432,-0.4,0.1,1.12,-0.4066234974,0.1,1.12,-0.5256802581,0.1,1.12,-0.6447370189,0.1,0.8324085305,1.2634825144,-1.7337778503,-1.13E-06,1.3670290209,-1.8668987108,-0.8324106062,1.2634821359,-1.7337773435,-0.6981304907,1.4479049351,-1.9628170386,1.08E-06,1.3059616137,-1.7897495985,0.698132678,1.1666117744,-1.5994218253
0.7556596101,-0.391148133,0,0,0,1.3962634016,0.4,-0.252278837,0.1,0.4,-0.3284358329,0.1,0.3739527733,-0.4,0.1,1.12,-0.3386171987,0.1,1.12,-0.455391259,0.1,1.12,-0.5721653194,0.1,0.8378766041,1.3160697691,-1.8027930774,3.09E-07,1.389367874,-1.8941159572,-0.8378760261,1.3160698751,-1.8027932136,-0.6981320236,1.4427318719,-1.9569002782,-2.99E-07,1.3489006062,-1.8444124478,0.6981314216,1.2569257625,-1.7249744436
0.7578206881,-0.357162523,0,0,0,1.4835298642,0.4,-0.2505707953,0.1,0.4,-0.3258572831,0.1,0.3869266386,-0.4,0.1,1.12,-0.2734098395,0.1,1.12,-0.3888491208,0.1,1.12,-0.5042884022,0.1,0.842186324,1.3549612113,-1.851969455,5.14E-08,1.3984206923,-1.9049897812,-0.8421862256,1.3549612295,-1.8519694777,-0.6981317533,1.4248479657,-1.9362133578,-5.06E-08,1.3782315076,-1.8806158336,0.698131652,1.3321944093,-1.8233774035
0.7600001098,-0.3183334711,0,0,0,1.5707963268,0.4,-0.25,0.1,0.4,-0.325,0.1,0.4,-0.4,0.1,1.12,-0.21,0.1,1.12,-0.325,0.1,1.12,-0.4,0.1,0.8692797425,1.3762049777,-1.8781445499,0.024685822,1.3942816172,-1.9000293322,-0.8209673929,1.3851990411,-1.8890782018,-0.7228175429,1.3942826319,-1.9000305506,-0.0246858421,1.3942826319,-1.9000305506,0.8209674918,1.3852000458,-1.8890794182
